AAPL,JNJ,JPM,MSFT,PG
0.030735373076521633,0.009828607374764209,0.005196358145604707,-0.001127257084571509,0.01335691588759147
0.0017537096033066746,-0.0007717553087829288,-0.007180229431470675,0.0011285292271379088,-0.005974977001488635
-0.01128360181709831,-0.009740889154749466,-0.012148920376207184,-0.004885159586598742,-0.01803423043584096
-0.023809600232606476,0.003903614027811253,0.002635459084526337,-0.006419806365331904,-0.009362376589704846
0.005240681346316611,0.0010882178200433135,-0.003212269070562934,-0.001520321166409433,0.008724205630759041
0.026869928236923357,0.012583161592089942,0.025197832485593485,-0.007613494321542014,0.008108140386976048
0.02792435022855866,-0.008130996858440098,-0.011432323169467296,-0.002684818451215709,-0.006970823014197047
0.010448300972983438,-0.003866746618127803,-0.0017344348932945008,-0.006153897893456772,0.008639353816702666
-0.02030488594826496,0.004657786901678396,-0.015059144608265185,-0.013544959672012968,-0.0024986257377399568
-0.004030009461177153,-0.0003081003902817292,0.00705614747860972,-0.0058845827405709095,0.014132536122964723
0.02504861650698298,-0.010668456009452654,-0.005255054131749315,-0.0027625967041773336,0.0008824245629008853
0.012029949796996897,-0.0018748157250800812,-0.004402649300602635,0.0,-0.0026439264790676376
-0.007429556438314666,-0.0065764982847221765,-0.0011794493679990747,0.002770249787108936,0.00901212842218757
-0.044161232516603977,-0.003782846098458359,0.001180842111481173,0.013022802084073692,0.00595469997823983
0.024667075062378974,0.008543668845086172,0.012676630326416527,0.01051831812312809,0.012186274667962627
0.024264204193028105,-0.007373038346992877,-0.012227200701126373,-0.008095772091306075,0.022704727442873107
0.01548235252558472,-0.011061836885810972,0.00559991892111289,-0.008939304867496278,-0.0025236045467880164
-0.012674717405389946,0.007510557957027819,-0.005328762919964536,-0.02039187861704872,-0.02073815700462045
-0.01804625613316524,-0.01268824402771096,-0.004464505667285845,-0.01240990326571767,-0.016701131703956373
-0.020462387528554782,-0.010923973862900893,0.006278530553148531,0.002432138422682195,-0.015583786963565438
-0.007736930659666519,-0.003735073489734897,0.007130090598705285,-0.00566148021945434,-0.0032018889388235605
-0.01812861011610767,0.002118916380146274,-0.01120989386578608,-0.005286350213237534,-0.0035691291181324525
0.02422056940399031,-0.0029283528110651824,-0.00626445630803818,-0.0020443888462209348,0.0030444114143988177
-0.045357390022301214,0.008321367531353818,-0.0012009963319089545,-0.004506170850820612,0.00035744833573381207
0.09116708149933017,0.035922153773817245,0.014427248617974175,0.01193385504910438,0.003033664068165187
0.004838076573240979,-0.004997990865536872,0.009777686497315363,0.0032536632925346254,-0.0016012141040911976
-0.010370311647190489,-0.010989110769600963,-0.0023473444896111584,-0.005675138264411017,-0.005881297823704612
-0.023016104043841468,-0.00047642437115591463,-0.006764565189330329,0.001630642584376174,-0.007708702170818205
0.05228906740496009,0.02143870884425203,0.02842823298812558,0.021164178670191047,0.010895183941081354
0.021841602542099103,-0.002332272252586809,0.0005747839867746851,-0.01195668803434724,-0.0089815659704785
-0.008550195199775068,-0.0015583756710120245,0.010935702220088439,-0.00040363446268532055,-0.00652545720557296
0.020301968052518493,0.000468145674553222,0.017933354650742528,0.012913639942724986,0.005291046542215572
-0.012150232365759184,-0.008112017077387956,-0.00111844286475149,-0.0027890123495876162,0.008893113061615443
0.016578000321262554,-0.012110180648229996,0.01063827865069955,0.0031965770765283175,-0.01079351086780922
-0.02840605188576406,-0.021812325726842774,-0.0019393322868656027,-0.010354403654856181,0.0005457415424592327
-0.01696479807271989,0.024576460853805937,0.011379610385713779,0.02736372082071359,0.01635762869209656
0.05727956923274702,-0.005242099250514554,0.004939781442057312,0.006658695848148488,0.0012517978347699188
-0.0015630256861250968,-0.011497858803646066,0.006281381683666876,0.010117236085068981,-0.013216446222291567
0.042608668877817335,-0.00969270108483633,0.009497286251948678,0.019260178331179212,0.007239385590095404
0.03169347425692881,-0.0016317857073454567,-0.0029571344327244953,-0.0007561112148564142,0.005570815736091195
-0.011318051336322466,-0.005228403722326469,0.005931462006112165,0.008321332927467173,-0.0007148618264506412
-0.015045226310473225,0.009034080112921838,0.009917487754284693,0.013128036022707956,-0.006080582108858201
-0.005478614682481231,-0.01074372337509999,-0.009023537350308919,0.0014808183328283153,0.0023392319836457176
0.0035059049231846995,0.004113739818476958,0.010176819835624906,-0.0033269655185523828,0.005205871491987368
0.01780041282650613,0.006391553368302771,0.015906345676057088,0.0048219416601971155,0.006606711800553722
0.005884455330215754,-0.007979374990819688,-0.0015655863719289398,0.007013571399715923,0.0
-0.001462443121106105,-0.006730618924649434,-0.003397802313103382,0.0032993184251004504,-0.007982674896262032
0.013506929699337533,0.03834153354527148,-0.010490856902406476,0.007695095165469734,0.0014307464389138325
0.04287020208956838,0.006683932588382513,0.002120775586687884,0.008726909977988084,0.01071394558998251
-0.0066198927071410285,0.0014231893092169212,0.003173919036387751,0.00829116098392535,0.009717152948377494
0.0006197829335299332,-0.007300315911457855,0.002636309055020103,0.0035754145259694337,0.005249385864244616
0.006195900799770948,-0.008952731966902716,-0.005522226710066747,0.0032064674357343836,0.003307835701573003
0.024014794617199353,-0.006129920276229273,0.010047661909406536,-0.00887754195006829,-0.008674945632002662
0.008869855809892746,0.0009737171959702806,0.01518331675057727,0.00035785798372023336,-0.002275013667512371
0.03322902515087178,0.007783381738581507,0.0020630203109974765,-0.005730651428921596,0.004735693440487854
0.004614977677329213,0.00402304316951696,0.001029220426562727,-0.00036008809615517556,-0.0029676658356575514
