VaR,ES
-0.026517363708222656,-0.0370142356767075
-0.025718148657827202,-0.03597924845157475
-0.026432773494373927,-0.033570877229407284
-0.026007398771440874,-0.03675406668117246
-0.026333138728438676,-0.033844620914327946
-0.02652063340120165,-0.0340340120020329
-0.02071197165164548,-0.02717639890506633
-0.020707073360544937,-0.026427320384111243
-0.02066172886537757,-0.02660231211444784
-0.02108815331939791,-0.026847571384673932
-0.02046140184360936,-0.026175533436161223
-0.020762393754759332,-0.025588830190600702
-0.020277147454178756,-0.02578411598910551
-0.020972890212358992,-0.029101806440347804
-0.020925381763100645,-0.02610678322784459
-0.020582946406407374,-0.026291370256232405
-0.020012720763915092,-0.02610183469522765
-0.01962465752599819,-0.026932170239054264
-0.019648889094461754,-0.025384836810671323
-0.01929492915870083,-0.02644131232067083
-0.019803175428440765,-0.02626334082437735
-0.019669926088994906,-0.02711925746387785
-0.018935987770447058,-0.024605901978428775
-0.019179780590161,-0.028719674149512497
-0.0201144070915616,-0.026980737442625427
-0.019573032784587427,-0.027188300592992033
-0.017460002905239073,-0.026105911113205572
-0.01709283167163431,-0.02550511932128046
-0.018358227729697203,-0.026486635519346054
-0.018172131047327757,-0.028685677988486806
-0.017732690572627552,-0.02689539652267288
-0.017614785528483775,-0.026583095923615283
-0.016973542678647133,-0.023326535580556366
-0.017858519104267636,-0.030251199065203814
-0.018095824169424193,-0.027713133694510873
-0.01806133544533939,-0.029275465758042813
-0.013277303412349615,-0.016765897441103385
-0.013793001152301896,-0.017587548049570308
-0.013603052792589594,-0.017010659861796937
-0.01335948085369248,-0.016672808481638136
-0.013573553599063204,-0.017218829362542862
-0.01387618080842115,-0.018129525047236108
-0.013698210867418362,-0.017252196000138262
-0.013225240102133558,-0.01709965097385633
-0.013311557275251351,-0.016695233732512024
-0.013255843853972217,-0.01737319098731526
-0.010133693835467068,-0.013559311724963259
-0.010277773224138179,-0.013620767230996452
-0.009697462294450579,-0.012758564692909067
-0.010203696859703733,-0.01324133351467894
-0.010066966752486086,-0.013463760685666891
-0.010122754864581038,-0.013208798085762074
-0.010176878552795462,-0.013288652545462349
-0.010281543499599106,-0.013746095657421829
-0.010190617214618326,-0.013365587575491828
-0.010002589696015878,-0.013292789215594942
-0.013830932507999272,-0.01726590096839648
-0.013847570070470905,-0.017072260812637383
-0.013752473629241233,-0.01695808566139633
-0.014063147647930933,-0.017120997749754018
-0.014273824412781334,-0.0177700549421787
-0.013750476541967956,-0.016712875274854426
-0.014497481122385986,-0.01767006741645956
-0.014050808247808648,-0.0174134707757241
-0.013669680437697687,-0.01714898517727349
-0.014018468537288612,-0.017258968612682744
-0.012321354632788816,-0.015887165253997255
-0.012468220438838442,-0.015652552120540748
-0.012050297644113153,-0.015394719468587423
-0.012017316080421588,-0.015410988360118952
-0.012048742013480197,-0.015136758112702438
-0.012487391887415449,-0.016045452460588312
-0.012366191456478834,-0.01555267789911375
-0.01229253702916425,-0.015590591667102489
-0.012692062834786294,-0.01577018355715126
-0.012121296130177412,-0.015158354457993716
-0.017854828304315125,-0.022775312986996483
-0.018099854299045003,-0.023440382531889778
-0.017600063754777143,-0.022089815035389412
-0.018519441375864306,-0.02366294538853595
-0.01820259216873637,-0.023333715095132605
-0.018011805077109234,-0.02256040272992816
-0.018124172246940688,-0.02255883247571918
-0.01846748693279987,-0.023469568355609476
-0.01794649729986299,-0.0226656477117308
-0.018478623023594865,-0.023762965916532056
-0.01256047464514989,-0.016649175436455582
-0.011950896240203608,-0.016021421279695268
-0.012327876428968584,-0.016381183108472072
-0.012719571066272401,-0.019048022296495454
-0.012490976587259887,-0.01675717747779671
-0.012232075380011455,-0.016203790863822835
-0.0123940486515955,-0.0168897245728255
-0.012118753703899188,-0.01612437222120302
-0.012302043190530366,-0.01623905618161399
-0.012844497195213713,-0.016822697370150755
-0.0209002384377598,-0.026510526821162103
-0.02088874931722618,-0.026333894333591082
-0.02017771026326457,-0.02534965210966994
-0.020627835882945412,-0.03147642488984479
-0.020896827948482626,-0.026731438518055987
-0.021289976955508293,-0.02683496819760533
-0.020682830386135706,-0.026590274992470832
-0.021149819418363594,-0.02676600476401266
-0.021114556484576212,-0.027201681845288272
