VaR,ES
-0.011641952191038536,-0.01406961894021816
-0.011673405168409135,-0.01410104837240332
-0.011754385216734919,-0.014180617108723988
-0.011827452858878958,-0.01425938706238809
-0.011821232223241211,-0.014257622765494679
-0.011839262947381725,-0.01427280169746193
-0.011836298131962564,-0.014266146032727715
-0.01184489422375341,-0.014275908474339776
-0.01179497327819205,-0.014226069249252158
-0.012035057847038982,-0.014500140966766589
-0.012039465115602211,-0.014487350590036573
-0.012115793784201646,-0.014563046091977516
-0.012136391629946147,-0.014583529883334539
-0.012127240313470983,-0.014573761901346897
-0.012126933839017775,-0.01457413580916054
-0.012136476070510391,-0.014594578729285925
-0.012152903563830298,-0.014618759820417456
-0.012140615038142684,-0.014607778560011067
-0.012100885744502328,-0.01456262862006103
-0.012106302523062702,-0.014565330463188333
-0.011992315025907519,-0.01441899650653562
-0.012157783021036917,-0.01460229723918759
-0.012189567538151844,-0.01464630423418172
-0.012161484096707472,-0.014618570968198819
-0.01213423604730848,-0.014604542997845102
-0.012077760427201534,-0.014543348220636422
-0.011966936244496811,-0.014397535416180296
-0.01194379398840941,-0.014375118366523136
-0.01186841164813744,-0.014296504036835604
-0.011865701946344256,-0.014289699573719644
-0.011842792525954108,-0.014266764143437976
-0.011814950577530908,-0.01423997830690161
-0.011820379052979524,-0.014253482059112083
-0.011808191990879483,-0.01424178147732713
-0.011803516363098,-0.014232137613119077
-0.011898155180679626,-0.014336077877951608
-0.011903331684297478,-0.01434791940087917
-0.011834115720426867,-0.014271170113121453
-0.011914862525385109,-0.014364479944761971
-0.01187321247094098,-0.014321723631111996
-0.011950781081481537,-0.01440453709114046
-0.011969387893188946,-0.014417378363003495
-0.011976316085717286,-0.014424865648375366
-0.011947608225946989,-0.01440073876805737
-0.01193016152755824,-0.014373792468699718
-0.011877926098118847,-0.01430255325121867
-0.011864922303993995,-0.014288630524317747
-0.011832739459819126,-0.014254496625587774
-0.011784297980573802,-0.014203912443188917
-0.011791420579015862,-0.01420427568758703
-0.011819093441863333,-0.014244587256027163
-0.011821242530395744,-0.01424530487386851
-0.011821246657067679,-0.01424694556017196
-0.011833300662640224,-0.014257381288659698
-0.011757013808556566,-0.014160932625941326
-0.011744489851360123,-0.014147520148993613
-0.011706140197181584,-0.014105116356559439
-0.01169210859935256,-0.014089936950592548
-0.011690263099335246,-0.014085511242111454
-0.011654768460932677,-0.01404574589319619
-0.011581918685598425,-0.013967261717967258
-0.01157889592704519,-0.013957798239314024
-0.011614529849659891,-0.013996468608894636
-0.011638078022365673,-0.01402732067457185
-0.01156749378056277,-0.013937739568133978
-0.011541989870065026,-0.013910525809838356
-0.011515490784005704,-0.013887183568693147
-0.011501538805078019,-0.013872668534284795
-0.011399278707668192,-0.013758715112461798
-0.01139445679550321,-0.013764665387714058
-0.011529998648870388,-0.013917244833669072
-0.011532737270046264,-0.013916868734979824
-0.011531050793038856,-0.013914203540185357
-0.011534958966007723,-0.013919912434183038
-0.011533864746765942,-0.013918241561955876
-0.01173349736266155,-0.014138791912208274
-0.011747786700837108,-0.014153879051935886
-0.011729575490777345,-0.014126808720180937
-0.011749029915930532,-0.014147502760378286
-0.01182548399759201,-0.014227214615902574
-0.011851994628566877,-0.014253020757199523
-0.011836920425549456,-0.014247179248101732
-0.011756963994156284,-0.014157136960191153
-0.011712663085450358,-0.014090234849650314
-0.011702787034550206,-0.014079007722173782
-0.011697419837552122,-0.014073647537562939
-0.011614861673439069,-0.013980711580272205
-0.01216403854946001,-0.014615142750210027
-0.011984492292188556,-0.014413609894509696
